,bhk,sqft_living,price,zipcode
5508,3,1790,578000.0,98006
5509,3,2830,1086000.0,98118
5510,3,1160,322500.0,98077
5511,3,1000,140000.0,98003
5512,3,2540,485000.0,98042
5513,2,1750,575000.0,98010
5514,3,2890,421000.0,98188
5515,4,1870,355000.0,98106
5516,4,2200,515000.0,98011
5517,3,1300,309000.0,98146
5518,5,3410,815000.0,98005
5519,3,1160,285000.0,98125
5520,3,2100,700000.0,98117
5521,3,1490,289000.0,98038
5522,4,3280,458000.0,98077
5523,3,1450,230000.0,98023
5524,3,1930,432500.0,98133
5525,3,1660,288000.0,98045
5526,3,1260,354000.0,98072
5527,3,1170,119500.0,98019
5528,4,3350,805000.0,98006
5529,3,1420,435000.0,98133
5530,3,2170,260000.0,98001
5531,4,1800,377000.0,98133
5532,4,2000,602000.0,98029
5533,3,1660,530000.0,98116
5534,4,1540,525000.0,98117
5535,2,1160,250000.0,98155
5536,3,1700,681000.0,98118
5537,3,1580,625000.0,98125
5538,3,2080,448500.0,98118
5539,3,1030,260000.0,98146
5540,3,1770,538000.0,98008
5541,3,1540,385500.0,98011
5542,4,2650,428400.0,98038
5543,4,2690,346290.0,98022
5544,4,2210,587000.0,98075
5545,4,2390,355000.0,98056
5546,5,2580,650000.0,98007
5547,4,2160,340000.0,98056
5548,4,2230,565000.0,98052
5549,4,2000,630000.0,98144
5550,3,1280,227000.0,98022
5551,4,2810,600000.0,98052
5552,4,1680,540400.0,98008
5553,3,2150,569000.0,98033
5554,3,2820,735000.0,98029
5555,3,1750,434000.0,98034
5556,2,1060,578888.0,98103
5557,4,2430,465425.0,98072
5558,4,2660,280500.0,98023
5559,2,1670,539950.0,98029
5560,3,1380,406430.0,98075
5561,4,4160,1150000.0,98053
5562,3,1790,250000.0,98031
5563,3,1940,266000.0,98030
5564,3,1390,258000.0,98058
5565,3,2200,472000.0,98155
5566,3,1264,530000.0,98105
5567,2,1095,302282.0,98122
5568,2,850,370000.0,98136
5569,4,1760,625000.0,98105
5570,1,690,142500.0,98002
5571,3,1400,334000.0,98133
5572,5,1810,362000.0,98118
5573,2,1310,181000.0,98144
5574,3,1400,241500.0,98003
5575,3,2350,245000.0,98030
5576,3,1150,227500.0,98042
5577,5,1710,158550.0,98032
5578,3,1660,450000.0,98034
5579,3,1950,485000.0,98034
5580,4,1780,353000.0,98077
5581,4,2450,500000.0,98028
5582,1,2060,360000.0,98003
5583,3,1540,357500.0,98059
5584,3,1650,272000.0,98014
5585,3,1160,422000.0,98125
5586,2,1440,365000.0,98072
5587,3,2150,450000.0,98155
5588,2,1060,275053.0,98155
5589,3,2620,1880000.0,98039
5590,3,1630,725000.0,98004
5591,3,1840,235000.0,98030
5592,2,820,510000.0,98125
5593,2,820,489950.0,98125
5594,3,2010,463000.0,98034
5595,4,1990,536000.0,98029
5596,4,2990,375000.0,98003
5597,4,2540,630000.0,98034
5598,3,1640,362000.0,98148
5599,4,2500,350000.0,98003
5600,4,4020,1691000.0,98004
5601,3,1500,255000.0,98166
5602,4,1594,269000.0,98002
5603,4,2130,370000.0,98055
5604,3,1130,270000.0,98059
5605,3,1690,265000.0,98022
5606,2,1440,487000.0,98117
5607,4,3270,835000.0,98074
5608,4,4350,850000.0,98027
5609,4,1610,575000.0,98033
5610,3,950,335000.0,98034
5611,3,1010,318000.0,98155
5612,3,1420,510000.0,98027
5613,3,1200,242500.0,98042
5614,5,2020,750000.0,98040
5615,5,3390,439900.0,98056
5616,2,1700,710000.0,98119
5617,5,3410,2400000.0,98119
5618,3,2030,435000.0,98011
5619,4,2860,874000.0,98115
5620,4,1690,385000.0,98144
5621,2,760,110000.0,98055
5622,3,1780,477000.0,98011
5623,3,1550,500000.0,98126
5624,4,4090,885000.0,98075
5625,2,880,235000.0,98178
5626,3,1320,210000.0,98030
5627,2,950,320000.0,98144
5628,3,1390,406000.0,98056
5629,3,1900,350000.0,98166
5630,2,1392,350000.0,98070
5631,4,3340,720000.0,98065
5632,4,2750,604700.0,98198
5633,3,1400,343000.0,98027
5634,3,2220,558000.0,98074
5635,4,1210,364000.0,98126
5636,3,2390,420000.0,98155
5637,5,1870,450000.0,98007
5638,2,940,392000.0,98126
5639,4,1120,100000.0,98055
5640,3,1250,480000.0,98103
5641,3,1060,212000.0,98003
5642,5,2410,560000.0,98011
5643,5,2844,359950.0,98092
5644,4,2200,535000.0,98077
5645,5,3460,980000.0,98056
5646,2,1580,720000.0,98103
5647,2,1520,619950.0,98115
5648,3,2260,489000.0,98058
5649,4,1800,415000.0,98115
5650,4,2650,672500.0,98074
5651,3,1000,352500.0,98052
5652,4,2300,258750.0,98003
5653,3,1080,350000.0,98133
5654,3,902,152000.0,98198
5655,2,730,378500.0,98115
5656,4,2600,1017000.0,98033
5657,3,1570,419000.0,98007
5658,5,2876,895000.0,98040
5659,4,2290,668500.0,98006
5660,2,1470,487000.0,98033
5661,3,2620,538000.0,98146
5662,5,2680,898000.0,98004
5663,4,2020,315000.0,98003
5664,3,2100,800000.0,98116
5665,3,1510,516130.0,98008
5666,3,2850,1600000.0,98008
5667,4,4280,1200000.0,98006
5668,4,3238,355425.0,98198
5669,3,2740,1157400.0,98112
5670,4,2020,689000.0,98136
5671,3,1520,500000.0,98107
5672,5,3860,430000.0,98001
5673,4,1600,299500.0,98045
5674,4,2090,349950.0,98058
5675,5,4020,1419000.0,98004
5676,4,2910,998000.0,98006
5677,3,900,329000.0,98072
5678,3,1720,575000.0,98033
5679,5,3030,529900.0,98133
5680,4,3030,1470000.0,98004
5681,4,2190,725000.0,98033
5682,3,1680,286000.0,98023
5683,3,1210,335000.0,98006
5684,3,1120,395300.0,98007
5685,4,3180,510000.0,98019
5686,3,920,203000.0,98032
5687,2,700,248000.0,98155
5688,3,2540,265000.0,98023
5689,4,2100,1000000.0,98103
5690,3,1540,1000000.0,98125
5691,3,1420,241400.0,98010
5692,4,1450,309950.0,98058
5693,3,1550,294010.0,98106
5694,3,1920,345000.0,98074
5695,3,1920,625000.0,98074
5696,4,2510,660000.0,98075
5697,2,1660,559000.0,98053
5698,4,3990,866000.0,98053
5699,3,2350,770000.0,98112
5700,3,1350,259950.0,98030
5701,5,2980,352000.0,98030
5702,5,6390,2466350.0,98112
5703,3,1590,395000.0,98034
5704,4,1400,276500.0,98168
5705,3,1880,530000.0,98024
5706,4,3500,798000.0,98008
5707,2,1370,380000.0,98034
5708,4,2810,350000.0,98022
5709,3,2220,325000.0,98031
5710,3,2110,336000.0,98042
5711,3,1720,286900.0,98042
5712,5,1780,472000.0,98052
5713,3,1410,263000.0,98038
5714,3,2110,565000.0,98126
5715,3,2700,765000.0,98006
5716,3,2610,1517000.0,98075
5717,3,1660,405000.0,98034
5718,4,4570,1098000.0,98075
5719,3,3760,555000.0,98092
5720,3,1610,305000.0,98055
5721,3,1740,289950.0,98198
5722,5,3530,487500.0,98019
5723,3,840,96500.0,98023
5724,3,840,185000.0,98023
5725,4,1470,150550.0,98168
5726,4,2470,339000.0,98106
5727,4,2220,675000.0,98125
5728,3,1720,615000.0,98144
5729,4,2700,837500.0,98033
5730,2,950,250000.0,98028
5731,3,1790,583000.0,98074
5732,3,1610,499000.0,98115
5733,3,2290,550000.0,98146
5734,4,2170,400000.0,98022
5735,3,2100,990400.0,98004
5736,3,2320,600000.0,98075
5737,2,1120,325000.0,98155
5738,3,1530,265000.0,98038
5739,3,3490,1620500.0,98105
5740,3,1180,347500.0,98155
5741,5,2050,629000.0,98103
5742,2,2360,1087500.0,98040
5743,4,2570,397500.0,98038
5744,2,1270,404500.0,98144
5745,3,1250,225000.0,98030
5746,3,2510,267000.0,98023
5747,4,2690,800000.0,98119
5748,4,2900,339000.0,98001
5749,4,3830,1850000.0,98155
5750,5,1280,525000.0,98105
5751,5,4350,1150000.0,98027
5752,1,1370,565000.0,98136
5753,2,1230,387000.0,98144
5754,4,2440,720000.0,98053
5755,4,4410,1500000.0,98006
5756,2,910,235000.0,98125
5757,2,910,365000.0,98125
5758,3,2150,368250.0,98074
5759,3,2150,580000.0,98074
5760,4,3190,1100000.0,98178
5761,4,2130,215000.0,98001
5762,4,2740,648000.0,98029
5763,4,3150,705000.0,98075
5764,3,1450,465000.0,98107
5765,5,2400,650000.0,98103
5766,4,2280,335000.0,98198
5767,4,2310,640000.0,98072
5768,4,2460,638250.0,98074
5769,4,4200,1460000.0,98040
5770,4,1620,375000.0,98108
5771,4,2170,842000.0,98040
5772,3,2880,499950.0,98133
5773,4,3280,810000.0,98074
5774,5,2900,310000.0,98072
5775,3,2160,730000.0,98103
5776,4,2250,637800.0,98115
5777,3,1340,225000.0,98055
5778,4,1390,417500.0,98177
5779,4,1600,265000.0,98022
5780,4,2050,550000.0,98074
5781,3,2570,625700.0,98024
5782,3,2660,595000.0,98011
5783,3,1540,270000.0,98059
5784,5,2640,739375.0,98112
5785,2,1210,357562.0,98029
5786,4,3760,1010000.0,98052
5787,2,1350,455000.0,98053
5788,5,2600,310000.0,98023
5789,3,3900,415000.0,98024
5790,2,1340,452000.0,98177
5791,3,1760,810000.0,98004
5792,3,1840,730001.0,98117
5793,3,2980,825000.0,98053
5794,3,1730,665000.0,98103
5795,4,1650,327500.0,98058
5796,3,3370,699950.0,98075
5797,3,2200,424000.0,98092
5798,4,2180,657000.0,98117
5799,3,1490,445000.0,98008
5800,3,1530,450000.0,98119
5801,3,1180,350000.0,98034
5802,4,2080,460000.0,98059
5803,4,3200,385000.0,98031
5804,4,1880,272000.0,98023
5805,3,2510,535000.0,98053
5806,2,1060,216500.0,98042
5807,3,2130,325000.0,98042
5808,3,1320,420200.0,98034
5809,3,1040,258000.0,98178
5810,3,1150,450000.0,98103
5811,4,2120,720168.0,98117
5812,3,2130,652000.0,98107
5813,4,2340,569500.0,98074
5814,4,2250,411000.0,98042
5815,3,1890,524950.0,98117
5816,2,1140,153000.0,98155
5817,3,2780,775000.0,98126
5818,4,2390,338500.0,98030
5819,3,2390,570000.0,98052
5820,3,2680,653000.0,98038
5821,2,1560,435000.0,98122
5822,2,1130,207000.0,98168
5823,2,1120,540000.0,98008
5824,4,2050,386000.0,98198
5825,5,2600,265000.0,98092
5826,3,1050,250000.0,98106
5827,3,2600,1697000.0,98122
5828,4,2811,455000.0,98038
5829,4,4060,1795000.0,98040
5830,3,2260,759000.0,98144
5831,4,4430,970000.0,98053
5832,1,600,280000.0,98045
5833,3,2430,690000.0,98006
5834,3,3420,789900.0,98006
5835,2,1180,447500.0,98103
5836,4,2010,440000.0,98034
5837,3,1230,278000.0,98042
5838,5,2750,980000.0,98103
5839,3,1300,245000.0,98030
5840,3,1150,287000.0,98045
5841,3,2220,435000.0,98027
5842,3,2050,585000.0,98059
5843,4,1700,616000.0,98199
5844,3,1610,203000.0,98092
5845,4,2720,860000.0,98107
5846,4,2190,833000.0,98033
5847,4,2730,565000.0,98072
5848,3,2490,572500.0,98056
5849,4,1510,254000.0,98108
5850,4,4720,1525000.0,98177
5851,4,3810,900000.0,98077
5852,3,1950,899000.0,98033
5853,3,1300,560000.0,98136
5854,3,1610,512500.0,98007
5855,4,2040,775000.0,98117
5856,2,700,200000.0,98056
5857,3,970,172000.0,98106
5858,3,910,219900.0,98146
5859,3,1060,641200.0,98004
5860,5,2180,473000.0,98034
5861,3,2050,540000.0,98074
5862,2,750,295000.0,98122
5863,3,800,370000.0,98103
5864,4,3470,1727000.0,98122
5865,3,1390,275000.0,98024
5866,3,900,89000.0,98023
5867,2,1050,175000.0,98019
5868,3,2410,490000.0,98023
5869,3,1180,342400.0,98028
5870,3,1140,345000.0,98144
5871,2,700,399000.0,98112
5872,4,2060,550000.0,98006
5873,3,2230,652450.0,98006
5874,2,1950,438000.0,98133
5875,3,2100,605000.0,98126
5876,4,2130,395000.0,98059
5877,3,1880,449950.0,98122
5878,4,2310,651100.0,98074
5879,3,880,241000.0,98178
5880,5,5450,3418800.0,98039
5881,2,1290,268500.0,98008
5882,2,1010,200000.0,98166
5883,4,1690,400375.0,98126
5884,2,1350,429000.0,98053
5885,3,680,230000.0,98144
5886,4,2860,1200000.0,98004
5887,1,610,314200.0,98117
5888,4,2660,513000.0,98166
5889,2,1390,535000.0,98118
5890,6,2290,420000.0,98126
5891,3,2110,345950.0,98042
5892,3,1200,483500.0,98116
5893,4,2360,695000.0,98117
5894,4,2350,295000.0,98031
5895,3,1590,434975.0,98155
5896,3,1810,513000.0,98029
5897,3,1900,360000.0,98155
5898,3,1250,234900.0,98146
5899,4,3280,963000.0,98027
5900,2,870,595000.0,98119
5901,4,3570,942500.0,98065
5902,4,3780,1029000.0,98059
5903,3,1190,350000.0,98144
5904,4,2280,416500.0,98070
5905,3,1030,209900.0,98042
5906,3,2870,802000.0,98144
5907,4,1520,230000.0,98002
5908,3,3700,489000.0,98188
5909,3,2240,497000.0,98034
5910,3,1920,250000.0,98148
5911,3,2560,925000.0,98119
5912,4,1840,390000.0,98059
5913,3,2080,415000.0,98028
5914,3,1600,785000.0,98040
5915,3,2168,575000.0,98105
5916,2,860,170000.0,98146
5917,4,2100,750000.0,98119
5918,3,1140,230000.0,98001
5919,4,3090,855000.0,98005
5920,3,1330,235000.0,98058
5921,2,1360,335000.0,98065
5922,5,3420,1195000.0,98040
5923,4,2180,677000.0,98144
5924,3,1800,575000.0,98136
5925,2,1120,450000.0,98118
5926,3,2980,817250.0,98033
5927,4,2600,440000.0,98072
5928,2,1550,526000.0,98103
5929,3,3330,762500.0,98077
5930,4,2200,325000.0,98030
5931,4,3840,840000.0,98014
5932,2,840,377500.0,98136
5933,3,1270,212500.0,98198
5934,4,3240,749400.0,98052
5935,3,2480,663000.0,98070
5936,3,4470,1476000.0,98006
5937,3,1780,261000.0,98178
5938,4,1850,515000.0,98028
5939,3,2200,410000.0,98038
5940,3,2760,336000.0,98058
5941,2,1090,440000.0,98115
5942,4,3090,908950.0,98006
5943,2,820,554000.0,98040
5944,3,1445,387000.0,98027
5945,4,1810,268643.0,98055
5946,3,1620,514000.0,98117
5947,2,1060,420000.0,98115
5948,3,1050,199000.0,98042
5949,3,1010,225000.0,98188
5950,4,2050,320000.0,98022
5951,2,970,204995.0,98031
5952,3,1540,376000.0,98029
5953,4,3000,705000.0,98029
5954,4,3190,725995.0,98065
5955,4,1870,285000.0,98058
5956,4,2200,285000.0,98001
5957,4,3070,731000.0,98075
5958,4,3730,1564350.0,98040
5959,4,2440,510000.0,98034
5960,2,990,620000.0,98103
5961,3,4160,1110000.0,98053
5962,4,3670,796000.0,98177
5963,3,910,255000.0,98188
5964,3,1940,807000.0,98199
5965,4,1780,315000.0,98038
5966,3,2200,637000.0,98052
5967,4,6410,2725000.0,98144
5968,3,2070,490000.0,98074
5969,3,2040,253000.0,98188
5970,4,2320,325900.0,98042
5971,2,1440,425000.0,98118
5972,4,1700,215000.0,98038
5973,4,1700,315000.0,98038
5974,3,2050,724800.0,98112
5975,2,800,295000.0,98133
5976,3,1800,509007.0,98177
5977,5,1460,306000.0,98030
5978,3,1290,205000.0,98023
5979,3,1900,275000.0,98031
5980,3,1480,685000.0,98122
5981,4,2090,465000.0,98034
5982,4,1950,560000.0,98033
5983,3,1250,458500.0,98008
5984,3,990,354000.0,98008
5985,3,2740,441000.0,98058
5986,3,1260,194000.0,98106
5987,4,2150,316500.0,98031
5988,3,1750,524950.0,98117
5989,3,2880,1052000.0,98116
5990,4,2590,925000.0,98005
5991,3,2430,780000.0,98103
5992,2,1470,241000.0,98038
5993,3,2020,519000.0,98166
5994,2,610,286000.0,98136
5995,3,3000,400000.0,98125
5996,2,920,255000.0,98024
5997,3,1070,152000.0,98146
5998,4,3410,599000.0,98052
5999,4,1820,330000.0,98019
6000,2,1060,461000.0,98133
6001,5,3070,620000.0,98059
6002,4,2300,352500.0,98038
6003,3,1610,435000.0,98034
6004,5,2830,725000.0,98052
6005,3,970,300000.0,98028
6006,3,1680,252000.0,98038
6007,4,2040,464625.0,98033
6008,3,1450,340000.0,98155
6009,4,2870,1325000.0,98112
6010,5,1870,455000.0,98027
6011,4,2490,495000.0,98070
6012,4,3350,925000.0,98117
6013,4,3190,587000.0,98065
6014,3,1560,524000.0,98199
6015,4,2750,1030000.0,98103
6016,2,920,176000.0,98198
6017,2,1140,249900.0,98106
6018,3,2520,499500.0,98019
6019,5,3150,600000.0,98011
6020,4,2040,294000.0,98168
6021,4,1780,272000.0,98058
6022,3,2240,390000.0,98028
6023,4,3270,700000.0,98166
6024,5,3110,635000.0,98065
6025,4,1850,920000.0,98112
6026,3,1570,500000.0,98033
6027,2,750,263500.0,98106
6028,4,2240,975000.0,98040
6029,3,1870,575000.0,98029
6030,4,2683,822000.0,98052
6031,3,1490,300000.0,98125
6032,4,2340,487600.0,98019
6033,4,1700,500000.0,98006
6034,2,1450,680000.0,98109
6035,3,3310,419000.0,98023
6036,4,1520,450000.0,98199
6037,5,1260,650000.0,98119
6038,3,1840,550000.0,98052
6039,4,1750,330000.0,98108
6040,4,1450,282510.0,98030
6041,4,6330,2385000.0,98033
6042,2,1260,230000.0,98003
6043,4,2100,750000.0,98116
6044,4,2430,321000.0,98092
6045,4,4250,2196000.0,98040
6046,4,1830,245000.0,98146
6047,2,1310,510000.0,98103
6048,4,3090,751000.0,98052
6049,4,2560,675000.0,98075
6050,3,1930,295000.0,98023
6051,2,1460,312000.0,98115
6052,3,3460,730000.0,98077
6053,5,3290,762500.0,98052
6054,3,820,150000.0,98106
6055,3,1480,270000.0,98133
6056,4,1420,400000.0,98008
6057,3,2790,650000.0,98075
6058,2,1390,530000.0,98116
6059,3,950,248000.0,98006
6060,4,3000,760000.0,98115
6061,4,1280,199000.0,98198
6062,2,870,240000.0,98188
6063,3,1360,415000.0,98199
6064,3,1000,228000.0,98059
6065,4,2740,525000.0,98133
6066,3,1560,399950.0,98125
6067,4,2590,781000.0,98052
6068,3,1850,827000.0,98115
6069,5,2500,525000.0,98034
6070,4,3280,671300.0,98053
6071,2,670,175000.0,98126
6072,5,2890,1100000.0,98040
6073,5,3000,800000.0,98004
6074,4,1920,329950.0,98038
6075,4,1960,445000.0,98034
6076,3,2000,237000.0,98032
6077,6,3600,1112500.0,98199
6078,4,2740,438900.0,98038
6079,9,3650,1280000.0,98105
6080,4,2310,600000.0,98029
6081,4,2095,670000.0,98052
6082,2,1560,519000.0,98053
6083,3,1880,320000.0,98058
6084,2,840,270000.0,98115
6085,3,2730,1000000.0,98005
6086,1,860,330000.0,98122
6087,3,2320,657500.0,98005
6088,3,1540,450000.0,98028
6089,3,890,150000.0,98014
6090,4,4290,792500.0,98010
6091,3,1950,540000.0,98034
6092,3,1010,229900.0,98003
6093,4,2830,533000.0,98038
6094,4,1500,239000.0,98002
6095,3,3370,713900.0,98038
6096,4,3160,427500.0,98092
6097,3,1110,302000.0,98133
6098,3,3830,1150000.0,98006
6099,3,3160,555000.0,98011
6100,3,2100,495000.0,98144
6101,3,2240,495000.0,98033
6102,2,1060,340000.0,98070
6103,4,2350,464950.0,98042
6104,4,1940,320000.0,98092
6105,1,1160,440000.0,98072
6106,3,1840,686000.0,98177
6107,4,2260,555000.0,98008
6108,2,840,361500.0,98117
6109,5,2830,1240000.0,98105
6110,4,1600,154950.0,98002
6111,3,1370,247200.0,98042
6112,3,1960,250000.0,98023
6113,3,1470,590300.0,98118
6114,5,2740,541125.0,98006
6115,2,1090,310000.0,98027
6116,4,2460,704111.0,98034
6117,3,1820,277500.0,98001
6118,4,1960,325000.0,98188
6119,3,1760,289200.0,98019
6120,1,720,185000.0,98118
6121,4,3470,1445000.0,98199
6122,4,1370,420550.0,98155
6123,4,2370,603000.0,98155
6124,3,1390,345000.0,98122
6125,3,1840,650000.0,98103
6126,5,2790,589950.0,98058
6127,2,1460,309950.0,98106
6128,3,2620,775000.0,98027
6129,4,2230,590000.0,98115
6130,4,3250,863500.0,98122
6131,3,1190,517500.0,98199
6132,3,2090,700000.0,98103
6133,3,2580,699000.0,98177
6134,3,2100,350000.0,98019
6135,4,3160,795000.0,98074
6136,3,2090,543000.0,98133
6137,3,1570,325000.0,98019
6138,3,1020,337500.0,98108
6139,2,1300,425000.0,98034
6140,3,2110,780000.0,98006
6141,2,1210,259000.0,98059
6142,4,1990,524400.0,98006
6143,3,1630,260000.0,98001
6144,2,1384,273000.0,98028
6145,4,3380,639900.0,98001
6146,4,2480,420000.0,98001
6147,3,1270,510500.0,98007
6148,4,1010,290000.0,98155
6149,3,1490,226000.0,98056
6150,2,820,300000.0,98133
6151,3,1810,407450.0,98053
6152,4,3060,390000.0,98178
6153,6,2980,1058800.0,98177
6154,3,3440,610000.0,98023
6155,3,1820,239975.0,98188
6156,3,2320,375000.0,98178
6157,4,2620,742500.0,98029
6158,4,2190,450000.0,98146
6159,3,1780,300000.0,98058
6160,3,2200,216600.0,98031
6161,3,1600,525000.0,98115
6162,4,2450,455000.0,98166
6163,4,2680,390000.0,98027
6164,3,1850,450000.0,98033
6165,4,1740,382000.0,98122
6166,3,1490,287000.0,98019
6167,4,1960,460000.0,98027
6168,3,1380,435000.0,98052
6169,2,1510,575000.0,98199
6170,3,1410,626700.0,98109
6171,4,1440,352000.0,98178
6172,3,920,650000.0,98004
6173,3,1090,197000.0,98002
6174,8,2790,340000.0,98133
6175,3,1840,560000.0,98033
6176,3,1340,354000.0,98034
6177,4,2570,670000.0,98074
6178,4,3010,769000.0,98029
6179,4,2160,650000.0,98103
6180,3,2140,650000.0,98004
6181,4,2090,289950.0,98031
6182,3,1810,300000.0,98058
6183,4,1760,471000.0,98126
6184,4,2500,639000.0,98029
6185,2,930,287000.0,98178
6186,4,3030,740000.0,98075
6187,3,1460,499922.0,98117
6188,4,2940,675000.0,98029
6189,5,3360,738515.0,98011
6190,3,2110,445000.0,98108
6191,4,2740,1039000.0,98125
6192,2,1070,346000.0,98144
6193,3,1680,450000.0,98118
6194,4,2260,350000.0,98042
6195,4,5860,2400000.0,98112
6196,4,2380,594950.0,98075
6197,5,3320,1695000.0,98103
6198,2,1050,219000.0,98003
6199,4,2070,450000.0,98065
6200,4,1790,402000.0,98056
6201,2,840,275000.0,98108
6202,3,990,421500.0,98122
6203,3,4120,560000.0,98014
6204,3,1620,314000.0,98059
6205,4,1340,287000.0,98146
6206,4,1500,277000.0,98055
6207,2,1300,337500.0,98116
6208,4,3100,792000.0,98052
6209,3,3380,435000.0,98019
6210,4,2660,313100.0,98055
6211,3,1700,575000.0,98117
6212,4,1840,510000.0,98177
6213,2,890,299950.0,98126
6214,3,2800,1028000.0,98199
6215,4,2010,364000.0,98133
6216,3,1380,335000.0,98133
6217,3,1210,219950.0,98198
6218,3,1280,215000.0,98038
6219,4,4090,640000.0,98092
6220,3,1580,535000.0,98199
6221,4,1910,253000.0,98003
6222,2,1740,650000.0,98112
6223,3,1130,672000.0,98117
6224,3,1970,606000.0,98177
6225,3,1780,292000.0,98059
6226,3,1670,289950.0,98030
6227,4,1360,257500.0,98023
6228,3,1840,380000.0,98133
6229,3,1255,360000.0,98103
6230,3,1840,269500.0,98031
6231,4,2960,449000.0,98038
6232,4,1430,375000.0,98125
6233,5,5990,2200000.0,98027
6234,4,3480,810000.0,98072
6235,5,4260,994000.0,98074
6236,5,1820,275000.0,98031
6237,2,1290,300000.0,98053
6238,5,2130,380000.0,98168
6239,3,1170,200000.0,98198
6240,3,1730,635000.0,98102
6241,2,880,280000.0,98126
6242,3,2380,574000.0,98065
6243,4,1330,1050000.0,98004
6244,3,1780,545000.0,98045
6245,3,1220,271950.0,98006
6246,5,2490,630000.0,98023
6247,2,1180,400000.0,98011
6248,4,2310,334000.0,98092
6249,4,1440,332500.0,98144
6250,2,1620,525000.0,98144
6251,3,2620,408000.0,98038
6252,4,3710,846450.0,98029
6253,3,1040,411100.0,98005
6254,5,3320,409124.0,98042
6255,2,800,335950.0,98146
6256,5,2040,480000.0,98052
6257,2,1960,280000.0,98031
6258,4,2670,668000.0,98075
6259,4,2930,750000.0,98034
6260,2,830,394475.0,98117
6261,5,2290,848000.0,98105
6262,3,2510,675000.0,98112
6263,3,1280,175000.0,98058
6264,4,1810,560000.0,98136
6265,5,2080,538888.0,98074
6266,4,1680,359000.0,98166
6267,3,1660,300000.0,98019
6268,3,1650,273000.0,98030
6269,3,1420,670000.0,98102
6270,4,2240,530000.0,98074
6271,3,1230,625000.0,98103
6272,3,1260,248000.0,98198
6273,3,2060,533000.0,98029
6274,4,3090,549950.0,98034
6275,4,3220,485000.0,98177
6276,3,2020,353500.0,98038
6277,2,1910,435000.0,98074
6278,3,1150,241000.0,98178
6279,4,2730,885000.0,98115
6280,6,2890,799200.0,98102
6281,3,2280,760000.0,98005
6282,2,1040,270000.0,98118
6283,4,2440,675000.0,98052
6284,3,1720,499000.0,98052
6285,3,3430,1202500.0,98033
6286,4,2570,320000.0,98038
6287,4,4360,890000.0,98038
6288,4,2060,275000.0,98001
6289,4,3020,490000.0,98042
6290,3,2340,550000.0,98122
6291,5,2400,390000.0,98056
6292,3,1610,277000.0,98032
6293,3,1090,236000.0,98003
6294,3,1470,265953.0,98092
6295,3,1670,545000.0,98008
6296,3,1850,535000.0,98034
6297,3,3940,1450000.0,98006
6298,4,2330,490000.0,98108
6299,4,2020,319950.0,98065
6300,3,1300,625000.0,98033
6301,3,1180,248000.0,98031
